炼;lian4;96.1143985134;0.0005162684
恒;heng2;96.1192991869;0.0005157516
慎;shen4;96.1241977931;0.0005136844
搬;ban1;96.1290958826;0.0005126508
纽;niu3;96.1339877707;0.0005121341
纹;wen2;96.1388781085;0.0005116173
玻;bo1;96.1437601776;0.0005105837
渔;yu2;96.1486391461;0.0005095501
磁;ci2;96.1535139803;0.0005090333
铜;tong2;96.1583800291;0.0005085166
齿;chi3;96.1632455611;0.0005059326
跨;kua4;96.1681054085;0.0005048991
押;ya1;96.1729637056;0.0005033487
怖;bu4;96.1778214859;0.0005028319
漠;mo4;96.1826616954;0.0005023152
疲;pi2;96.1875008714;0.000500248
叛;pan4;96.1923384971;0.0004992145
遣;qian3;96.1971626863;0.0004986977
兹;zi1;96.201978607;0.0004981809
祭;ji4;96.2067929773;0.0004961137
醉;zui4;96.2115949448;0.0004945634
拳;quan2;96.2163958787;0.0004940465
弥;mi2;96.2211895776;0.0004909459
斜;xie2;96.2259770751;0.0004888787
档;dang4;96.230756304;0.0004883619
稀;xi1;96.2355282979;0.0004873284
捷;jie2;96.2402956408;0.0004873284
肤;fu1;96.245057299;0.0004862948
疫;yi4;96.2498127558;0.0004852612
肿;zhong3;96.2545682126;0.0004847444
豆;dou4;96.2593117834;0.0004842276
削;xiao1;96.2640501863;0.0004837109
岗;gang3;96.2687854885;0.0004795766
晃;huang3;96.27351769;0.0004780262
吞;tun1;96.2782421397;0.0004780263
宏;hong2;96.2829624551;0.0004764759
癌;ai2;96.2876724348;0.0004744087
肚;du3;96.2923762131;0.0004744087
隶;li4;96.2970789578;0.0004728584
履;lu:3;96.3017770515;0.0004707913
涨;zhang3;96.3064741116;0.0004682073
耀;yao4;96.3111561849;0.0004671738
扭;niu3;96.3158351575;0.0004656234
坛;tan2;96.3205115462;0.0004651066
拨;bo1;96.3251869013;0.0004651066
沃;wo4;96.3298622564;0.000464073
绘;hui4;96.3345334772;0.0004614891
伐;fa2;96.3391990134;0.0004609723
堪;kan1;96.3438635161;0.0004594219
仆;pu1;96.3485021794;0.0004578717
郭;guo1;96.3531175875;0.0004563213
牺;xi1;96.3577304116;0.0004552877
歼;jian1;96.3623349671;0.0004537373
墓;mu4;96.366929187;0.0004532205
雇;gu4;96.3715063529;0.0004516702
廉;lian2;96.3760819685;0.0004490863
契;qi4;96.380652933;0.0004475359
拼;pin1;96.3852223472;0.0004465024
惩;cheng2;96.389790211;0.0004459856
捉;zhuo1;96.394357558;0.0004454688
覆;fu4;96.3989026833;0.0004444353
刷;shua1;96.4034364392;0.0004434017
劫;jie2;96.4079593427;0.0004423681
嫌;xian2;96.4124801791;0.0004413345
瓜;gua1;96.4169968812;0.000440301
歇;xie1;96.4215099658;0.0004392673
雕;diao1;96.4260127146;0.0004387506
闷;men1;96.4305128796;0.0004382338
乳;ru3;96.435009427;0.000437717
串;chuan4;96.4395028738;0.0004366835
娃;wa2;96.4439792666;0.0004351331
缴;jiao3;96.4484541091;0.0004340995
唤;huan4;96.452927918;0.0004325491
赢;ying2;96.4574017269;0.0004325491
莲;lian2;96.4618719183;0.0004320324
霸;ba4;96.4663364251;0.0004304821
桃;tao2;96.4708009319;0.0004268645
妥;tuo3;96.4752628547;0.0004253142
瘦;shou4;96.479723744;0.0004247973
搭;da1;96.4841815326;0.0004237639
赴;fu4;96.488622784;0.0004216967
岳;yue4;96.4930552501;0.0004201464
嘉;jia1;96.4974871995;0.0004191128
舱;cang1;96.501918632;0.000418596
俊;Jūn;96.5063335274;0.0004160121
址;zhi3;96.5107473892;0.0004154953
庞;pang2;96.5151560832;0.0004144617
耕;geng1;96.5195616765;0.0004134281
锐;rui4;96.5239657194;0.0004129113
缝;feng2;96.5283645945;0.0004103274
悔;hui3;96.5327495163;0.0004103274
邀;yao1;96.5371339214;0.0004098106
玲;ling2;96.5415136754;0.0004092939
惟;wei2;96.5458903287;0.0004082603
斥;chi4;96.5502643981;0.0004072266
宅;zhai2;96.5546384675;0.0004061932
添;tian1;96.5590104697;0.0004056763
挖;wa1;96.5633767873;0.0004046427
呵;a1;96.5677348364;0.0004030924
讼;song4;96.5720809994;0.0004025756
氧;yang3;96.5764225113;0.0004005085
浩;hao4;96.5807567882;0.0003989581
羽;yu3;96.5850802126;0.0003984414
斤;jin1;96.5894031203;0.0003974078
酷;ku4;96.5937156922;0.0003963742
掠;lue4;96.5980272306;0.0003958574
妖;yao1;96.6023356683;0.0003953407
祸;huo4;96.6066435892;0.0003953406
侍;shi4;96.6109432415;0.000394307
乙;yi3;96.6152392763;0.0003932735
妨;fang2;96.6195342776;0.0003917231
贪;tan1;96.6238256613;0.0003917232
挣;zheng1;96.6281134276;0.0003901728
汪;wang1;96.6323996435;0.0003886224
尿;sui1;96.6366848258;0.0003881057
莉;li4;96.6409684578;0.0003875889
悬;xuan2;96.6452484723;0.0003870721
唇;chun2;96.6495269364;0.0003865553
翰;han4;96.6538054006;0.0003850049
仓;cang1;96.6580817976;0.0003839714
轨;gui3;96.662357161;0.0003829378
枚;mei2;96.666630974;0.0003829378
盐;yan2;96.67090272;0.0003819042
览;lan3;96.6751708484;0.0003813875
傅;fu4;96.6794374265;0.0003808706
帅;shuai4;96.683700387;0.0003808706
庙;miao4;96.6879483608;0.0003803539
芬;fen1;96.6921953011;0.0003793203
屏;bing3;96.6964370735;0.0003767364
寺;si4;96.7006747116;0.0003741524
胖;pang4;96.7049040811;0.0003731188
璃;li2;96.7091293164;0.0003720853
愚;yu2;96.7133380145;0.000370535
滴;di1;96.7175260412;0.000370535
疏;shu1;96.7217125176;0.0003695014
萧;xiao1;96.7258969269;0.0003684678
姿;zi1;96.7300787522;0.000367951
颤;zhan4;96.7342543761;0.0003664007
丑;chou3;96.7384232817;0.0003664007
劣;lie4;96.7425921874;0.0003633
柯;ke1;96.7467579924;0.0003612328
寸;cun4;96.7509212134;0.0003596824
扔;reng1;96.7550787498;0.0003596824
盯;ding1;96.7592342191;0.0003586489
辱;ru3;96.763383487;0.0003576154
匹;pi1;96.7675306877;0.0003565817
俱;ju1;96.7716773716;0.0003560649
辨;bian4;96.7758235387;0.0003555482
饿;e4;96.7799536855;0.0003555482
蜂;feng1;96.784082282;0.000353481
哦;e2;96.7882062273;0.000353481
腔;qiang1;96.7923275888;0.0003519306
郁;yu4;96.7964453327;0.0003498636
溃;kui4;96.800559976;0.0003483132
谨;jin3;96.8046735856;0.0003483132
糟;zao1;96.8087871953;0.0003472796
葛;ge2;96.8128966707;0.0003472796
苗;miao2;96.8170030454;0.0003462461
肠;chang2;96.8211058026;0.000346246
忌;ji4;96.825208043;0.0003457292
溜;liu1;96.829308733;0.0003446957
鸿;hong2;96.8334073559;0.0003436621
爵;jue2;96.837490992;0.0003426286
鹏;peng2;96.8415710107;0.0003426286
鹰;ying1;96.8456484454;0.0003421118
笼;long2;96.8497248465;0.0003410782
丘;qiu1;96.8538002141;0.0003405614
桂;gui4;96.8578709306;0.0003405614
滋;zi1;96.8619400968;0.0003400446
聊;liao2;96.8660046119;0.000339011
挡;dang3;96.8700618919;0.0003379775
纲;gang1;96.8741093531;0.0003374607
肌;ji1;96.8781557807;0.0003369439
茨;ci2;96.8821985908;0.0003353935
壳;ke2;96.8862362331;0.0003348768
痕;hen2;96.8902697411;0.0003348768
碗;wan3;96.8942867119;0.0003343599
穴;xue2;96.898303166;0.0003322929
膀;bang3;96.9022984319;0.0003307425
卓;zhuo2;96.9062849124;0.0003302257
贤;xian2;96.9102708761;0.0003297089
卧;wo4;96.9142480545;0.0003297089
膜;mo2;96.9182241994;0.0003286754
毅;yi4;96.9221962099;0.0003281586
锦;jin3;96.9261661533;0.0003276418
欠;qian4;96.9301360967;0.0003266082
哩;li1;96.9341034562;0.0003250579
函;han2;96.9380682317;0.0003245411
茫;mang2;96.9420262891;0.0003240243
昂;ang2;96.9459729772;0.0003240243
薛;xue1;96.9499160477;0.0003229907
皱;zhou4;96.9538482658;0.0003219571
夸;kua1;96.9577727321;0.0003214404
豫;yu4;96.9616951313;0.0003214404
胃;wei4;96.9655880737;0.0003209236
舌;she2;96.9694696469;0.0003204068
剥;bo1;96.9733476025;0.0003204067
傲;ao4;96.9772250414;0.00031989
拾;shi2;96.9810993795;0.00031989
窝;wo1;96.9849525295;0.0003193732
睁;zheng1;96.9888046459;0.0003188564
携;xie2;96.9926541784;0.0003188564
陵;ling2;96.9964969926;0.0003183396
哼;heng1;97.0003310216;0.0003178228
棉;mian2;97.0041635001;0.0003178229
晴;qing2;97.007990294;0.0003173061
铃;ling2;97.0118165712;0.000317306
填;tian2;97.0156412979;0.0003162725
饲;si4;97.0194649912;0.0003157558
渴;ke3;97.0232866172;0.0003147221
吻;wen3;97.0271082433;0.0003131718
扮;ban4;97.0309179833;0.000312655
逆;ni4;97.0347106694;0.0003121382
脆;cui4;97.0385018052;0.0003111046
喘;chuan3;97.0422846724;0.0003111046
罩;zhao4;97.0460618549;0.0003105879
卜;bo;97.0498349032;0.0003100711
炉;lu2;97.0536048507;0.0003090375
柴;chai2;97.0573649794;0.0003090376
愉;yu2;97.0611163227;0.0003085207
绳;sheng2;97.0648661156;0.000308004
胎;tai1;97.0686159085;0.0003080039
蓄;xu4;97.0723434797;0.0003074871
眠;mian2;97.0760617488;0.0003069704
竭;jie2;97.079779501;0.0003059368
喂;wei4;97.0834920854;0.00030542
傻;sha3;97.0871958845;0.0003049032
慕;mu4;97.09089865;0.0003049032
浑;hun2;97.0945864287;0.0003043865
奸;jian1;97.0982721403;0.0003038697
扇;shan1;97.1019542344;0.0003028361
柜;gui4;97.1056239256;0.0003012858
悦;yue4;97.1092899993;0.000300769
拦;lan2;97.1129545227;0.0003002522
诞;dan4;97.1166159454;0.0003002521
饱;bao3;97.1202639317;0.0002992186
乾;gan1;97.1239108844;0.0002987018
泡;pao1;97.1275521524;0.0002976683
贼;zei2;97.1311929037;0.0002971515
亭;ting2;97.1348315878;0.0002966347
夕;xi1;97.1384620034;0.0002966347
爹;die1;97.1420877679;0.0002966346
酬;chou2;97.1457109485;0.0002961179
儒;ru2;97.1493305116;0.0002956011
姻;yin1;97.1529469739;0.0002956011
卵;luan3;97.1565494831;0.0002950843
氛;fen1;97.1601504419;0.000293534
泄;xie4;97.1637446826;0.0002930172
杆;gan1;97.1673332385;0.0002930171
挨;ai1;97.1709145595;0.0002925004
僧;seng1;97.1744907126;0.0002925004
蜜;mi4;97.178066349;0.0002914668
吟;yin2;97.181640435;0.0002914668
猩;xing1;97.1852109035;0.0002909501
遂;sui4;97.188778788;0.0002899165
狭;xia2;97.1923451223;0.0002888829
肖;xiao4;97.1959104229;0.0002883661
甜;tian2;97.1994731396;0.0002878493
霞;xia2;97.2030312053;0.0002873326
驳;bo2;97.2065861702;0.0002868157
裕;yu4;97.2101370009;0.000286299
顽;wan2;97.2136862812;0.0002857821
於;yu1;97.2172303936;0.0002852654
摘;zhai1;97.2207677879;0.0002847486
矮;ai3;97.2242994975;0.0002831983
秒;miao3;97.2278286232;0.0002831983
卿;qing1;97.2313556817;0.0002821646
畜;chu4;97.2348806731;0.0002821647
咽;yan1;97.2384041142;0.0002816479
披;pi1;97.2419130852;0.0002816479
辅;fu3;97.245417922;0.0002806143
勾;gou1;97.2489217252;0.0002806143
盆;pen2;97.2524255284;0.000279064
疆;jiang1;97.2559288149;0.0002780304
赌;du3;97.2594217656;0.0002775136
塑;su4;97.2629069645;0.00027648
畏;wei4;97.2663807942;0.00027648
吵;chao3;97.2698479057;0.0002759632
囊;nang2;97.2733150172;0.0002754465
嗯;en1;97.2767810951;0.0002749296
泊;bo2;97.2802409715;0.0002744129
肺;fei4;97.2836992977;0.0002738961
骤;zhou4;97.2871555566;0.0002733794
缠;chan2;97.2906050974;0.0002733793
冈;gang1;97.2940422353;0.0002723458
羞;xiu1;97.2974793733;0.0002713122
瞪;deng4;97.3009128937;0.0002707954
吊;diao4;97.3043427966;0.0002697618
贾;gu3;97.3077675317;0.000269245
漏;lou4;97.3111922668;0.0002687283
斑;ban1;97.314614418;0.0002682115
涛;tao1;97.3180308845;0.0002682115
悠;you1;97.3214437335;0.0002671779
鹿;lu4;97.3248539986;0.0002666611
俘;fu2;97.3282616798;0.0002656275
锡;xi2;97.3316652267;0.0002651108
卑;bei1;97.3350615386;0.000264594
葬;zang4;97.3384506155;0.0002635604
铭;ming2;97.3418381421;0.0002630437
滩;tan1;97.3452230847;0.0002625268
嫁;jia4;97.3486023427;0.0002614933
催;cui1;97.3519810839;0.0002609765
璇;xuan2;97.3553587916;0.0002599429
翅;chi4;97.3587302978;0.0002594262
盒;he2;97.3620925019;0.0002589094
蛮;man2;97.3654531556;0.0002583926
矣;yi3;97.3688070911;0.000257359
潘;pan1;97.3721543084;0.0002552919
歧;qi2;97.3754880893;0.0002542583
赐;ci4;97.3788115345;0.0002537415
鲍;bao4;97.382127228;0.0002537415
锅;guo1;97.3854429214;0.0002527079
廊;lang2;97.3887570645;0.0002516744
拆;chai1;97.3920706907;0.0002511576
灌;guan4;97.395379666;0.000250124
勉;mian3;97.3986860573;0.0002490905
盲;mang2;97.4019908982;0.0002490904
宰;zai3;97.4052931552;0.0002490904
佐;zuo3;97.4085892108;0.00024754
啥;sha2;97.4118609775;0.0002475401
胀;zhang4;97.415130677;0.0002470233
扯;che3;97.418399343;0.0002459897
禧;xi3;97.4216592236;0.0002449561
辽;liao2;97.42491497;0.0002449561
抹;mo3;97.4281701995;0.0002444394
筒;tong3;97.4314238788;0.0002444394
棋;qi2;97.4346765244;0.0002439226
裤;ku4;97.4379229686;0.0002434058
唉;ai1;97.4411626946;0.000242889
朴;po4;97.4443982863;0.000242889
咐;fu4;97.4476318109;0.0002423723
孕;yun4;97.4508648187;0.0002423722
誓;shi4;97.454094209;0.0002423722
喉;hou2;97.4573153308;0.0002418555
妄;wang4;97.4605338686;0.0002413387
拘;ju1;97.4637503393;0.0002408219
链;lian4;97.4669662932;0.0002397883
驰;chi2;97.4701698442;0.0002382379
栏;lan2;97.4733646099;0.0002377212
逝;shi4;97.4765593756;0.0002372043
窃;qie4;97.4797500071;0.0002361708
艳;yan4;97.4829396049;0.0002351372
臭;chou4;97.486126102;0.0002351373
纤;qian4;97.4893125992;0.0002346204
玑;ji1;97.4924985795;0.0002346205
棵;ke1;97.4956814592;0.0002341037
趁;chen4;97.4988617549;0.0002335868
匠;jiang4;97.5020358492;0.0002335869
盈;ying2;97.5052099435;0.0002330701
翁;weng1;97.5083814539;0.0002325533
愁;chou2;97.5115519307;0.0002325533
瞬;shun4;97.5147141389;0.0002320366
婴;ying1;97.5178737632;0.0002320365
孝;xiao4;97.521032354;0.0002315197
颈;jing3;97.5241868104;0.000231003
倘;tang3;97.5273247298;0.000231003
浙;zhe4;97.5304486959;0.0002299694
谅;liang4;97.5335618096;0.0002294526
蔽;bi4;97.5366707889;0.0002289358
畅;chang4;97.5397777012;0.0002279023
赠;zeng4;97.5428804791;0.0002273855
妮;ni1;97.5459811899;0.0002263519
莎;sha1;97.5490767329;0.0002258351
尉;wei4;97.5521712423;0.0002242847
冻;dong4;97.5552636845;0.0002237679
跪;gui4;97.55834114;0.0002232512
闯;chuang3;97.5614180787;0.0002227344
葡;pu2;97.5644893327;0.0002227344
後;hou4;97.5675580029;0.0002227344
厨;chu2;97.5706235723;0.0002217009
鸭;ya1;97.5736891417;0.000221184
颠;dian1;97.5767490265;0.0002206672
遮;zhe1;97.5798052938;0.0002201505
谊;yi4;97.5828553596;0.0002201505
圳;zhen4;97.5859049087;0.0002201504
吁;xu1;97.5889492899;0.0002196337
仑;lun2;97.5919890201;0.0002196336
辟;bi4;97.5950256495;0.0002196337
瘤;liu2;97.5980617622;0.0002191169
嫂;sao3;97.6010916735;0.0002191169
陀;tuo2;97.6041215847;0.0002191169
框;kuang4;97.6071463281;0.0002186001
谭;tan2;97.6101690043;0.0002175666
亨;heng1;97.6131896135;0.0002170498
钦;qin1;97.6162076386;0.0002170498
庸;yong1;97.6192230799;0.0002165329
歉;qian4;97.6222374876;0.0002160162
芝;zhi1;97.6252513785;0.0002154994
吼;hou3;97.6282559673;0.0002144658
甫;fu3;97.631255905;0.0002134322
衫;shan1;97.6342542923;0.0002129155
摊;tan1;97.6372506125;0.0002123986
宴;yan4;97.6402469328;0.0002118819
嘱;zhu3;97.6432380851;0.0002108483
衷;zhong1;97.64622562;0.0002108484
娇;jiao1;97.6492085038;0.0002108484
陕;shan3;97.6521898372;0.0002103315
矩;ju3;97.6551696203;0.0002098148
浦;pu3;97.6581494034;0.000209298
讶;ya4;97.6611260858;0.0002082644
耸;song3;97.6641017346;0.0002077477
裸;luo3;97.6670742827;0.0002072308
碧;bi4;97.670046314;0.000206714
摧;cui1;97.673014211;0.0002061973
薪;xin1;97.6759810745;0.0002056805
淋;lin4;97.6789458708;0.0002056805
耻;chi3;97.6819096335;0.0002051637
胶;jiao1;97.6848661613;0.0002051637
屠;tu2;97.6878211387;0.0002046469
鹅;e2;97.6907683643;0.0002046469
饥;ji1;97.6937083549;0.0002041301
盼;pan4;97.6966483456;0.0002036134
脖;bo2;97.6995847187;0.0002030966
虹;hong2;97.7025148904;0.0002025798
翠;cui4;97.7054404111;0.0002015462
崩;beng1;97.7083643814;0.0002010294
账;zhang4;97.7112852509;0.0001999958
萍;ping2;97.7142030198;0.000199479
逢;feng2;97.7171135537;0.0001989623
赚;zhuan4;97.720023054;0.0001984455
撑;cheng1;97.7229315207;0.0001979287
翔;xiang2;97.7258384371;0.0001974119
倡;chang4;97.7287438031;0.0001963784
绵;mian2;97.7316491692;0.0001958615
猴;hou2;97.7345338638;0.0001958616
枯;ku1;97.7374185584;0.0001953448
巫;wu1;97.7403001523;0.0001953448
昭;zhao1;97.7431781287;0.0001937945
怔;zheng1;97.7460519709;0.0001937944
渊;yuan1;97.7489206452;0.0001937945
凑;cou4;97.7517857019;0.0001927609
溪;qi1;97.7546502419;0.0001927609
蠢;chun3;97.7575142652;0.0001917273
禅;chan2;97.7603772548;0.0001912105
阐;chan3;97.7632361102;0.000190177
旺;wang4;97.7660934152;0.0001896601
寓;yu4;97.7689455523;0.0001886266
藤;teng2;97.7717951056;0.0001881098
匪;fei3;97.7746431084;0.000187593
伞;san3;97.7774911113;0.000187593
碑;bei1;97.7803380806;0.0001870762
挪;nuo2;97.7831803989;0.0001865594
琼;qiong2;97.7860201332;0.0001865594
脂;zhi1;97.7888583171;0.0001865595
谎;huang3;97.7916908165;0.0001860427
慨;kai3;97.7945222822;0.0001860427
菩;pu2;97.7973527144;0.0001860426
萄;tao2;97.8001759116;0.0001860426
狮;shi1;97.8029954913;0.0001844923
掘;jue2;97.8058047353;0.0001839755
抄;chao1;97.8086124289;0.0001834587
岭;ling3;97.8114180554;0.000182942
晕;yun1;97.8142190308;0.0001829419
逮;dai3;97.8170189727;0.0001824251
砍;kan3;97.8198189146;0.0001819084
掏;tao1;97.8226178229;0.0001819084
狄;di2;97.8254156976;0.0001813916
晰;xi1;97.8282125387;0.0001808748
罕;han3;97.8310078295;0.0001808748
挽;wan3;97.8337927846;0.0001803581
脾;pi2;97.8365761893;0.0001798412
舟;zhou1;97.839347708;0.0001793245
痴;chi1;97.8421171596;0.0001788077
蔡;cai4;97.8448690404;0.0001788077
剪;jian3;97.8476204045;0.0001772573
脊;ji3;97.8503676342;0.0001772573
弓;gong1;97.8531143472;0.0001772573
懒;lan3;97.8558569259;0.0001762237
叉;cha1;97.8585953704;0.0001757069
拐;guai3;97.8613250294;0.0001751901
喃;nan2;97.8640546885;0.0001751902
僚;liao2;97.8667822805;0.0001751902
捐;juan1;97.8695072885;0.0001746734
姊;zi3;97.8722317797;0.0001741566
骚;sao1;97.8749542038;0.0001741566
拓;ta4;97.8776704265;0.0001736398
歪;wai1;97.8803840652;0.0001736398
粘;nian2;97.8830873682;0.000173123
柄;bing3;97.8857896377;0.0001726063
坑;keng1;97.8884888065;0.0001720895
陌;mo4;97.8911864249;0.0001710559
窄;zhai3;97.8938835265;0.0001710559
湘;xiang1;97.8965744267;0.0001710559
兆;zhao4;97.8992637765;0.0001705391
崖;yai2;97.9019505424;0.0001695055
骄;jiao1;97.904635758;0.0001689887
刹;cha4;97.9073152889;0.0001679551
鞭;bian1;97.9099901688;0.0001674384
芒;mang2;97.9126640151;0.0001669216
筋;jin1;97.9153357942;0.0001664048
聘;pin4;97.9179962041;0.000165888
钩;gou1;97.9206524797;0.000165888
棍;gun4;97.9233087553;0.0001653713
嚷;rang3;97.9259639973;0.0001653713
腺;xian4;97.9286161386;0.0001653712
弦;xian2;97.9312605281;0.0001643377
焰;yan4;97.9339044009;0.0001638208
耍;shua3;97.9365446561;0.0001627874
俯;fu3;97.9391802603;0.0001622705
厘;li2;97.9418137974;0.0001622706
愣;leng4;97.9444432001;0.0001617538
厦;sha4;97.947070019;0.0001617538
恳;ken3;97.9496958042;0.0001617537
饶;rao2;97.9523205559;0.0001617537
钉;ding1;97.9549349719;0.000161237
寡;gua3;97.9575442201;0.0001607202
憾;han4;97.96014675;0.0001607201
摔;shuai1;97.9627487632;0.0001602034
叠;die2;97.9653466421;0.0001596866
惹;re3;97.9679398699;0.0001591699
喻;yu4;97.970529997;0.0001591698
谱;pu3;97.9731185737;0.0001591698
愧;kui4;97.9757066336;0.0001581362
煌;huang2;97.9782915929;0.0001581362
徽;hui1;97.9808755186;0.0001576194
溶;rong2;97.9834584107;0.0001576195
坠;zhui4;97.9860320006;0.0001571027
煞;sha1;97.988599906;0.0001560691
巾;jin1;97.9911667777;0.0001555524
滥;lan4;97.9937320991;0.0001555523
洒;sa3;97.9962958702;0.0001550355
堵;du3;97.9988591245;0.0001550356
瓷;ci2;98.0014197948;0.0001545188
咒;zhou4;98.0039680623;0.0001540019
姨;yi2;98.0065147795;0.0001529684
棒;bang4;98.009055812;0.0001524516
郡;Jūn;98.0115942605;0.0001524517
浴;yu4;98.0141321923;0.0001524516
媚;mei4;98.0166690906;0.0001519348
稣;su1;98.0192049552;0.0001519348
淮;huai2;98.0217387527;0.0001509013
哎;ai1;98.0242642817;0.0001503844
屁;pi4;98.0267882603;0.0001503845
漆;qi1;98.0293122389;0.0001503844
淫;yin2;98.0318336336;0.0001498677
巢;chao2;98.0343524443;0.0001498677
吩;fen1;98.0368671208;0.0001493509
撰;zhuan4;98.0393802469;0.0001488341
啸;xiao4;98.0418866548;0.0001483173
滞;zhi4;98.0443930627;0.0001478006
玫;mei2;98.0468937859;0.0001478006
硕;shuo4;98.0493841735;0.0001472838
钓;diao4;98.0518714604;0.0001462502
蝶;die2;98.0543577136;0.0001457334
膝;xi1;98.0568429334;0.0001441831
姚;yao2;98.0593266027;0.0001441831
茂;mao4;98.0618061378;0.0001436663
躯;qu1;98.0642851561;0.0001436662
吏;li4;98.0667631408;0.0001436663
猿;yuan2;98.069240092;0.0001431495
寨;zhai4;98.0717118753;0.0001431495
恕;shu4;98.0741815914;0.0001426327
渠;qu2;98.0766461397;0.0001421159
戚;qi1;98.0791039698;0.0001421159
辰;chen2;98.0815612831;0.0001421159
舶;bo2;98.084012395;0.0001415991
颁;ban1;98.0864629901;0.0001410824
惶;huang2;98.0889073838;0.0001405656
狐;hu2;98.0913455761;0.0001400488
讽;feng4;98.0937811844;0.0001400487
笨;ben4;98.096216276;0.000139532
袍;pao2;98.098650334;0.0001390152
嘲;chao2;98.1010838752;0.0001384984
啡;fei1;98.1035065639;0.0001379816
泼;po1;98.1059292526;0.0001379816
衔;xian2;98.1083498742;0.0001374648
倦;juan4;98.1107694622;0.0001369481
涵;han2;98.1131885334;0.000136948
雀;qiao1;98.1156045039;0.0001364313
旬;xun2;98.1180184072;0.0001353977
僵;jiang1;98.1204307603;0.0001343641
撕;si1;98.1228431133;0.0001343641
肢;zhi1;98.1252466809;0.0001343642
垄;long3;98.1276455975;0.0001338474
夷;yi2;98.130042447;0.0001338474
逸;yi4;98.1324392964;0.0001328138
茅;mao2;98.1348356291;0.0001328138
侨;qiao2;98.1372298946;0.000132297
舆;yu2;98.1396215762;0.0001322969
窑;yao2;98.1420044725;0.000132297
涅;nie4;98.1443822009;0.0001317803
蒲;pu2;98.1467568286;0.0001317802
谦;qian1;98.1491278388;0.0001312634
杭;hang2;98.1514962651;0.0001312635
噢;o1;98.1538641745;0.0001307466
弊;bi4;98.1562305337;0.0001307466
勋;xun1;98.1585912082;0.0001302298
刮;gua1;98.1609503323;0.0001291963
郊;jiao1;98.1633094564;0.0001291963
凄;qi1;98.1656618624;0.0001286795
捧;peng3;98.1680044494;0.0001286795
浸;jin4;98.1703449693;0.0001286795
砖;zhuan1;98.1726767038;0.0001286795
鼎;ding3;98.1750058544;0.0001281628
篮;lan2;98.1773262197;0.0001276459
蒸;zheng1;98.179622296;0.0001271292
饼;bing3;98.1819163052;0.0001266124
亩;mu3;98.1842103144;0.0001266124
肾;shen4;98.1865032901;0.0001266123
陡;dou3;98.1887879972;0.0001266123
爪;zhua3;98.1910716707;0.0001260956
兔;tu4;98.1933548274;0.0001255788
殷;yan1;98.1956374673;0.0001255788
贞;zhen1;98.1979185569;0.000125062
荐;jian4;98.2001955122;0.000125062
哑;ya1;98.2024724675;0.000125062
炭;tan4;98.204748906;0.0001245453
坟;fen2;98.2070237942;0.0001245452
眨;zha3;98.2092940313;0.0001240284
搏;bo2;98.2115637516;0.0001235116
咳;hai1;98.2138324384;0.0001235116
拢;long3;98.2161011251;0.0001235116
舅;jiu4;98.2183672279;0.0001224781
昧;mei4;98.2206281629;0.0001219613
擅;shan4;98.2228875475;0.0001219613
爽;shuang3;98.225144865;0.0001214445
咖;ka1;98.2274011488;0.0001214445
搁;ge1;98.2296538153;0.0001209277
禄;lu4;98.2319049313;0.0001204109
雌;ci2;98.2341555306;0.0001204109
哨;shao4;98.236405613;0.0001198941
巩;gong3;98.2386505277;0.0001198941
绢;juan4;98.2408907912;0.0001193773
螺;luo2;98.2431269205;0.0001188606
裹;guo3;98.2453604658;0.0001188605
昔;xi1;98.2475929776;0.0001183438
轩;xuan1;98.2498172208;0.000117827
谬;miu4;98.2520342291;0.0001173103
谍;die2;98.2542429687;0.0001173102
龟;gui1;98.2564470573;0.0001173102
媳;xi2;98.2586495956;0.0001167934
姜;jiang1;98.260851617;0.0001167934
瞎;xia1;98.2630531217;0.0001162766
冤;yuan1;98.265245841;0.0001162766
鸦;ya1;98.2674349429;0.0001157599
蓬;peng2;98.2696183601;0.0001157599
巷;xiang4;98.2717997101;0.0001157598
琳;lin2;98.2739795098;0.0001152431
栽;zai1;98.2761577592;0.0001147263
沾;zhan1;98.2783287735;0.0001147263
诈;zha4;98.2804992711;0.0001142095
斋;zhai1;98.2826666679;0.0001142096
瞒;man2;98.2848325144;0.0001136927
彪;biao1;98.286995777;0.000113176
厄;e4;98.289158006;0.000113176
咨;zi1;98.2913181679;0.000113176
纺;fang3;98.2934757458;0.0001126592
罐;guan4;98.295630223;0.0001126592
桶;tong3;98.2977836667;0.0001126592
壤;rang3;98.2999360768;0.0001121424
糕;gao1;98.3020766008;0.0001121424
颂;song4;98.3042171248;0.0001116256
膨;peng2;98.3063571321;0.0001116255
谐;xie2;98.3084940386;0.0001116256
垒;lei3;98.3106304284;0.0001116256
咕;gu1;98.3127657845;0.0001111088
隙;xi4;98.3149001071;0.0001111088
辣;la4;98.317031329;0.000110592
绑;bang3;98.3191563495;0.000110592
宠;chong3;98.3212793028;0.0001100753
嘿;hei1;98.3233991555;0.0001100752
兑;dui4;98.3255184913;0.0001095584
霉;mei2;98.3276362768;0.0001095584
挫;cuo4;98.3297494112;0.0001095584
稽;ji1;98.3318604785;0.0001090416
辐;fu2;98.333971029;0.0001090417
乞;qi3;98.3360758948;0.0001085249
纱;sha1;98.3381786935;0.0001085249
裙;qun2;98.3402778747;0.0001080081
